STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:UKM00003334,MANCHESTER UK,20030923,133,-9999
GHCND:UKM00003334,MANCHESTER UK,20030924,168,-9999
GHCND:UKM00003334,MANCHESTER UK,20030925,163,56
GHCND:UKM00003334,MANCHESTER UK,20030926,165,-9999
GHCND:UKM00003334,MANCHESTER UK,20030927,-9999,36
GHCND:UKM00003334,MANCHESTER UK,20030928,154,-9999
GHCND:UKM00003334,MANCHESTER UK,20030929,151,58
GHCND:UKM00003334,MANCHESTER UK,20030930,170,107
GHCND:UKM00003334,MANCHESTER UK,20031001,-9999,98
GHCND:UKM00003334,MANCHESTER UK,20031002,174,56
GHCND:UKM00003334,MANCHESTER UK,20031003,165,-9999
GHCND:UKM00003334,MANCHESTER UK,20031004,124,-9999
GHCND:UKM00003334,MANCHESTER UK,20031005,107,-9999
GHCND:UKM00003334,MANCHESTER UK,20031006,130,76
GHCND:UKM00003334,MANCHESTER UK,20031008,162,50
GHCND:UKM00003334,MANCHESTER UK,20031009,166,117
GHCND:UKM00003334,MANCHESTER UK,20031011,145,-9999
GHCND:UKM00003334,MANCHESTER UK,20031012,152,-9999
GHCND:UKM00003334,MANCHESTER UK,20031013,154,-9999
GHCND:UKM00003334,MANCHESTER UK,20031014,165,-9999
GHCND:UKM00003334,MANCHESTER UK,20031015,-9999,60
GHCND:UKM00003334,MANCHESTER UK,20031016,153,76
GHCND:UKM00003334,MANCHESTER UK,20031017,143,77
GHCND:UKM00003334,MANCHESTER UK,20031019,122,-9999
GHCND:UKM00003334,MANCHESTER UK,20031020,100,-9999
GHCND:UKM00003334,MANCHESTER UK,20031021,86,-14
GHCND:UKM00003334,MANCHESTER UK,20031022,-9999,38
GHCND:UKM00003334,MANCHESTER UK,20031024,94,-11
GHCND:UKM00003334,MANCHESTER UK,20031025,102,-17
GHCND:UKM00003334,MANCHESTER UK,20031026,113,-9999
GHCND:UKM00003334,MANCHESTER UK,20031027,91,9
GHCND:UKM00003334,MANCHESTER UK,20031028,100,37
GHCND:UKM00003334,MANCHESTER UK,20031030,103,-9999
GHCND:UKM00003334,MANCHESTER UK,20031101,106,-9999
GHCND:UKM00003334,MANCHESTER UK,20031102,-9999,56
GHCND:UKM00003334,MANCHESTER UK,20031104,140,44
GHCND:UKM00003334,MANCHESTER UK,20031105,152,-9999
GHCND:UKM00003334,MANCHESTER UK,20031106,145,-9999
GHCND:UKM00003334,MANCHESTER UK,20031110,128,66
GHCND:UKM00003334,MANCHESTER UK,20031112,131,-9999
GHCND:UKM00003334,MANCHESTER UK,20031113,117,56
GHCND:UKM00003334,MANCHESTER UK,20031115,103,-9999
GHCND:UKM00003334,MANCHESTER UK,20031116,103,25
GHCND:UKM00003334,MANCHESTER UK,20031121,92,-9999
GHCND:UKM00003334,MANCHESTER UK,20031122,46,-9999
GHCND:UKM00003334,MANCHESTER UK,20031125,102,30
GHCND:UKM00003334,MANCHESTER UK,20031127,-9999,7
GHCND:UKM00003334,MANCHESTER UK,20031128,-9999,7
GHCND:UKM00003334,MANCHESTER UK,20031129,130,-9999
GHCND:UKM00003334,MANCHESTER UK,20031130,-9999,43
GHCND:UKM00003334,MANCHESTER UK,20031201,-9999,58
GHCND:UKM00003334,MANCHESTER UK,20031202,104,-9999
GHCND:UKM00003334,MANCHESTER UK,20031203,111,60
GHCND:UKM00003334,MANCHESTER UK,20031204,93,-9999
GHCND:UKM00003334,MANCHESTER UK,20031206,104,40
GHCND:UKM00003334,MANCHESTER UK,20031207,66,-9999
GHCND:UKM00003334,MANCHESTER UK,20031208,50,-23
GHCND:UKM00003334,MANCHESTER UK,20031209,83,-9999
GHCND:UKM00003334,MANCHESTER UK,20031211,91,-9999
GHCND:UKM00003334,MANCHESTER UK,20031212,-9999,3
GHCND:UKM00003334,MANCHESTER UK,20031213,120,-9999
GHCND:UKM00003334,MANCHESTER UK,20031214,99,-9999
GHCND:UKM00003334,MANCHESTER UK,20031215,64,-9999
GHCND:UKM00003334,MANCHESTER UK,20031216,-9999,-22
GHCND:UKM00003334,MANCHESTER UK,20031218,53,9
GHCND:UKM00003334,MANCHESTER UK,20031219,62,16
GHCND:UKM00003334,MANCHESTER UK,20031220,-9999,27
GHCND:UKM00003334,MANCHESTER UK,20031221,66,-9999
GHCND:UKM00003334,MANCHESTER UK,20031222,-9999,-16
GHCND:UKM00003334,MANCHESTER UK,20031223,-9999,13
GHCND:UKM00003334,MANCHESTER UK,20031225,111,67
GHCND:UKM00003334,MANCHESTER UK,20031226,106,-9999
GHCND:UKM00003334,MANCHESTER UK,20031227,42,-9999
GHCND:UKM00003334,MANCHESTER UK,20031228,80,-14
GHCND:UKM00003334,MANCHESTER UK,20031229,40,-9999
GHCND:UKM00003334,MANCHESTER UK,20031230,25,-9999
GHCND:UKM00003334,MANCHESTER UK,20031231,-9999,-60
GHCND:UKM00003334,MANCHESTER UK,20040101,-9999,11
GHCND:UKM00003334,MANCHESTER UK,20040103,-9999,5
GHCND:UKM00003334,MANCHESTER UK,20040104,-9999,30
GHCND:UKM00003334,MANCHESTER UK,20040105,-9999,55
GHCND:UKM00003334,MANCHESTER UK,20040106,117,-9999
GHCND:UKM00003334,MANCHESTER UK,20040107,100,41
GHCND:UKM00003334,MANCHESTER UK,20040109,82,-9999
GHCND:UKM00003334,MANCHESTER UK,20040110,-9999,21
GHCND:UKM00003334,MANCHESTER UK,20040112,86,31
GHCND:UKM00003334,MANCHESTER UK,20040113,-9999,37
GHCND:UKM00003334,MANCHESTER UK,20040115,-9999,14
GHCND:UKM00003334,MANCHESTER UK,20040116,74,-9999
GHCND:UKM00003334,MANCHESTER UK,20040117,55,-6
GHCND:UKM00003334,MANCHESTER UK,20040118,-9999,-30
GHCND:UKM00003334,MANCHESTER UK,20040119,95,43
GHCND:UKM00003334,MANCHESTER UK,20040120,93,-9999
GHCND:UKM00003334,MANCHESTER UK,20040121,96,-9999
GHCND:UKM00003334,MANCHESTER UK,20040125,66,-9999
GHCND:UKM00003334,MANCHESTER UK,20040126,44,-1
GHCND:UKM00003334,MANCHESTER UK,20040129,59,-42
GHCND:UKM00003334,MANCHESTER UK,20040130,-9999,10
GHCND:UKM00003334,MANCHESTER UK,20040202,136,79
GHCND:UKM00003334,MANCHESTER UK,20040203,161,111
GHCND:UKM00003334,MANCHESTER UK,20040204,-9999,110
GHCND:UKM00003334,MANCHESTER UK,20040205,140,108
GHCND:UKM00003334,MANCHESTER UK,20040206,108,-9999
GHCND:UKM00003334,MANCHESTER UK,20040207,86,-9999
GHCND:UKM00003334,MANCHESTER UK,20040209,-9999,-33
GHCND:UKM00003334,MANCHESTER UK,20040211,102,-9999
GHCND:UKM00003334,MANCHESTER UK,20040212,100,-9999
GHCND:UKM00003334,MANCHESTER UK,20040213,93,-9999
GHCND:UKM00003334,MANCHESTER UK,20040214,81,-9999
GHCND:UKM00003334,MANCHESTER UK,20040215,94,-9999
GHCND:UKM00003334,MANCHESTER UK,20040216,97,6
GHCND:UKM00003334,MANCHESTER UK,20040218,84,5
GHCND:UKM00003334,MANCHESTER UK,20040221,66,-17
GHCND:UKM00003334,MANCHESTER UK,20040222,47,-9999
GHCND:UKM00003334,MANCHESTER UK,20040223,61,-9999
GHCND:UKM00003334,MANCHESTER UK,20040224,76,-3
GHCND:UKM00003334,MANCHESTER UK,20040225,43,-23
GHCND:UKM00003334,MANCHESTER UK,20040227,44,-9999
GHCND:UKM00003334,MANCHESTER UK,20040228,-9999,-25
GHCND:UKM00003334,MANCHESTER UK,20040229,65,-9999
GHCND:UKM00003334,MANCHESTER UK,20040302,80,-9999
GHCND:UKM00003334,MANCHESTER UK,20040303,72,5
GHCND:UKM00003334,MANCHESTER UK,20040304,125,-9999
GHCND:UKM00003334,MANCHESTER UK,20040305,93,-9999
GHCND:UKM00003334,MANCHESTER UK,20040306,103,48
GHCND:UKM00003334,MANCHESTER UK,20040307,80,-9999
GHCND:UKM00003334,MANCHESTER UK,20040308,94,31
GHCND:UKM00003334,MANCHESTER UK,20040309,92,9
GHCND:UKM00003334,MANCHESTER UK,20040310,66,19
GHCND:UKM00003334,MANCHESTER UK,20040311,-9999,6
GHCND:UKM00003334,MANCHESTER UK,20040312,42,-9999
GHCND:UKM00003334,MANCHESTER UK,20040313,-9999,30
GHCND:UKM00003334,MANCHESTER UK,20040314,132,-9999
GHCND:UKM00003334,MANCHESTER UK,20040315,132,80
GHCND:UKM00003334,MANCHESTER UK,20040316,160,-9999
GHCND:UKM00003334,MANCHESTER UK,20040318,106,42
GHCND:UKM00003334,MANCHESTER UK,20040319,111,53
GHCND:UKM00003334,MANCHESTER UK,20040320,-9999,53
GHCND:UKM00003334,MANCHESTER UK,20040322,88,-9999
GHCND:UKM00003334,MANCHESTER UK,20040323,91,-9999
GHCND:UKM00003334,MANCHESTER UK,20040324,91,25
GHCND:UKM00003334,MANCHESTER UK,20040325,85,29
GHCND:UKM00003334,MANCHESTER UK,20040326,-9999,34
GHCND:UKM00003334,MANCHESTER UK,20040327,97,58
GHCND:UKM00003334,MANCHESTER UK,20040328,130,60
GHCND:UKM00003334,MANCHESTER UK,20040329,136,-9999
GHCND:UKM00003334,MANCHESTER UK,20040330,136,-9999
GHCND:UKM00003334,MANCHESTER UK,20040401,145,85
GHCND:UKM00003334,MANCHESTER UK,20040402,151,-9999
GHCND:UKM00003334,MANCHESTER UK,20040403,132,-9999
GHCND:UKM00003334,MANCHESTER UK,20040404,116,-9999
GHCND:UKM00003334,MANCHESTER UK,20040405,107,44
GHCND:UKM00003334,MANCHESTER UK,20040406,90,52
GHCND:UKM00003334,MANCHESTER UK,20040407,101,-9999
GHCND:UKM00003334,MANCHESTER UK,20040408,103,-9999
GHCND:UKM00003334,MANCHESTER UK,20040410,113,-9999
GHCND:UKM00003334,MANCHESTER UK,20040411,133,69
GHCND:UKM00003334,MANCHESTER UK,20040412,133,75
GHCND:UKM00003334,MANCHESTER UK,20040413,139,-9999
GHCND:UKM00003334,MANCHESTER UK,20040414,141,70
GHCND:UKM00003334,MANCHESTER UK,20040415,142,-9999
GHCND:UKM00003334,MANCHESTER UK,20040416,100,-9999
GHCND:UKM00003334,MANCHESTER UK,20040417,129,67
GHCND:UKM00003334,MANCHESTER UK,20040418,91,-9999
GHCND:UKM00003334,MANCHESTER UK,20040419,131,-9999
GHCND:UKM00003334,MANCHESTER UK,20040420,137,47
GHCND:UKM00003334,MANCHESTER UK,20040421,142,-9999
GHCND:UKM00003334,MANCHESTER UK,20040423,185,-9999
GHCND:UKM00003334,MANCHESTER UK,20040424,-9999,84
GHCND:UKM00003334,MANCHESTER UK,20040425,211,95
GHCND:UKM00003334,MANCHESTER UK,20040426,182,-9999
GHCND:UKM00003334,MANCHESTER UK,20040427,111,88
GHCND:UKM00003334,MANCHESTER UK,20040430,-9999,80
GHCND:UKM00003334,MANCHESTER UK,20040501,-9999,90
GHCND:UKM00003334,MANCHESTER UK,20040502,181,60
GHCND:UKM00003334,MANCHESTER UK,20040503,144,-9999
GHCND:UKM00003334,MANCHESTER UK,20040504,111,-9999
GHCND:UKM00003334,MANCHESTER UK,20040505,116,-9999
GHCND:UKM00003334,MANCHESTER UK,20040506,146,45
GHCND:UKM00003334,MANCHESTER UK,20040507,154,-9999
GHCND:UKM00003334,MANCHESTER UK,20040508,144,-9999
GHCND:UKM00003334,MANCHESTER UK,20040509,161,97
GHCND:UKM00003334,MANCHESTER UK,20040510,181,-9999
GHCND:UKM00003334,MANCHESTER UK,20040511,-9999,96
GHCND:UKM00003334,MANCHESTER UK,20040513,157,-9999
GHCND:UKM00003334,MANCHESTER UK,20040514,181,96
GHCND:UKM00003334,MANCHESTER UK,20040515,199,83
GHCND:UKM00003334,MANCHESTER UK,20040516,221,73
GHCND:UKM00003334,MANCHESTER UK,20040517,-9999,107
GHCND:UKM00003334,MANCHESTER UK,20040518,197,-9999
GHCND:UKM00003334,MANCHESTER UK,20040519,185,-9999
GHCND:UKM00003334,MANCHESTER UK,20040520,176,-9999
GHCND:UKM00003334,MANCHESTER UK,20040521,142,58
GHCND:UKM00003334,MANCHESTER UK,20040522,165,-9999
GHCND:UKM00003334,MANCHESTER UK,20040523,-9999,47
GHCND:UKM00003334,MANCHESTER UK,20040524,-9999,58
GHCND:UKM00003334,MANCHESTER UK,20040525,175,83
GHCND:UKM00003334,MANCHESTER UK,20040526,140,-9999
GHCND:UKM00003334,MANCHESTER UK,20040527,180,-9999
GHCND:UKM00003334,MANCHESTER UK,20040528,-9999,96
GHCND:UKM00003334,MANCHESTER UK,20040529,191,-9999
GHCND:UKM00003334,MANCHESTER UK,20040530,-9999,76
GHCND:UKM00003334,MANCHESTER UK,20040531,-9999,77
GHCND:UKM00003334,MANCHESTER UK,20040601,-9999,106
GHCND:UKM00003334,MANCHESTER UK,20040602,178,104
GHCND:UKM00003334,MANCHESTER UK,20040603,-9999,99
GHCND:UKM00003334,MANCHESTER UK,20040604,191,-9999
GHCND:UKM00003334,MANCHESTER UK,20040605,182,-9999
GHCND:UKM00003334,MANCHESTER UK,20040606,240,137
GHCND:UKM00003334,MANCHESTER UK,20040607,251,145
GHCND:UKM00003334,MANCHESTER UK,20040608,261,-9999
GHCND:UKM00003334,MANCHESTER UK,20040609,231,-9999
GHCND:UKM00003334,MANCHESTER UK,20040610,215,-9999
GHCND:UKM00003334,MANCHESTER UK,20040611,180,127
GHCND:UKM00003334,MANCHESTER UK,20040612,185,-9999
GHCND:UKM00003334,MANCHESTER UK,20040613,224,88
GHCND:UKM00003334,MANCHESTER UK,20040614,212,-9999
GHCND:UKM00003334,MANCHESTER UK,20040616,-9999,108
GHCND:UKM00003334,MANCHESTER UK,20040617,170,-9999
GHCND:UKM00003334,MANCHESTER UK,20040618,151,-9999
GHCND:UKM00003334,MANCHESTER UK,20040621,-9999,65
GHCND:UKM00003334,MANCHESTER UK,20040622,210,67
GHCND:UKM00003334,MANCHESTER UK,20040623,191,-9999
GHCND:UKM00003334,MANCHESTER UK,20040625,183,-9999
GHCND:UKM00003334,MANCHESTER UK,20040626,154,98
GHCND:UKM00003334,MANCHESTER UK,20040627,-9999,110
GHCND:UKM00003334,MANCHESTER UK,20040628,195,-9999
GHCND:UKM00003334,MANCHESTER UK,20040629,184,-9999
GHCND:UKM00003334,MANCHESTER UK,20040701,176,100
GHCND:UKM00003334,MANCHESTER UK,20040702,183,-9999
GHCND:UKM00003334,MANCHESTER UK,20040703,-9999,108
GHCND:UKM00003334,MANCHESTER UK,20040704,187,109
GHCND:UKM00003334,MANCHESTER UK,20040705,183,-9999
GHCND:UKM00003334,MANCHESTER UK,20040706,213,79
GHCND:UKM00003334,MANCHESTER UK,20040707,-9999,120
GHCND:UKM00003334,MANCHESTER UK,20040708,131,-9999
GHCND:UKM00003334,MANCHESTER UK,20040709,171,85
GHCND:UKM00003334,MANCHESTER UK,20040710,154,-9999
GHCND:UKM00003334,MANCHESTER UK,20040711,153,97
GHCND:UKM00003334,MANCHESTER UK,20040712,173,-9999
GHCND:UKM00003334,MANCHESTER UK,20040713,198,70
GHCND:UKM00003334,MANCHESTER UK,20040714,192,-9999
GHCND:UKM00003334,MANCHESTER UK,20040716,183,-9999
GHCND:UKM00003334,MANCHESTER UK,20040717,195,123
GHCND:UKM00003334,MANCHESTER UK,20040718,190,103
GHCND:UKM00003334,MANCHESTER UK,20040720,-9999,139
GHCND:UKM00003334,MANCHESTER UK,20040722,213,135
GHCND:UKM00003334,MANCHESTER UK,20040723,202,106
GHCND:UKM00003334,MANCHESTER UK,20040724,179,108
GHCND:UKM00003334,MANCHESTER UK,20040726,-9999,140
GHCND:UKM00003334,MANCHESTER UK,20040727,-9999,139
GHCND:UKM00003334,MANCHESTER UK,20040728,241,-9999
GHCND:UKM00003334,MANCHESTER UK,20040729,253,155
GHCND:UKM00003334,MANCHESTER UK,20040730,203,-9999
GHCND:UKM00003334,MANCHESTER UK,20040731,-9999,120
GHCND:UKM00003334,MANCHESTER UK,20040801,241,-9999
GHCND:UKM00003334,MANCHESTER UK,20040802,245,164
GHCND:UKM00003334,MANCHESTER UK,20040803,-9999,175
GHCND:UKM00003334,MANCHESTER UK,20040804,216,-9999
GHCND:UKM00003334,MANCHESTER UK,20040805,-9999,158
GHCND:UKM00003334,MANCHESTER UK,20040806,244,-9999
GHCND:UKM00003334,MANCHESTER UK,20040807,-9999,139
GHCND:UKM00003334,MANCHESTER UK,20040808,293,167
GHCND:UKM00003334,MANCHESTER UK,20040810,222,-9999
GHCND:UKM00003334,MANCHESTER UK,20040811,235,139
GHCND:UKM00003334,MANCHESTER UK,20040812,235,159
GHCND:UKM00003334,MANCHESTER UK,20040813,202,-9999
GHCND:UKM00003334,MANCHESTER UK,20040814,225,148
GHCND:UKM00003334,MANCHESTER UK,20040815,240,-9999
GHCND:UKM00003334,MANCHESTER UK,20040816,222,-9999
GHCND:UKM00003334,MANCHESTER UK,20040817,220,-9999
GHCND:UKM00003334,MANCHESTER UK,20040818,225,-9999
GHCND:UKM00003334,MANCHESTER UK,20040819,212,-9999
GHCND:UKM00003334,MANCHESTER UK,20040820,151,-9999
GHCND:UKM00003334,MANCHESTER UK,20040821,174,79
GHCND:UKM00003334,MANCHESTER UK,20040822,-9999,96
GHCND:UKM00003334,MANCHESTER UK,20040823,182,-9999
GHCND:UKM00003334,MANCHESTER UK,20040824,181,-9999
GHCND:UKM00003334,MANCHESTER UK,20040825,183,129
GHCND:UKM00003334,MANCHESTER UK,20040826,185,128
GHCND:UKM00003334,MANCHESTER UK,20040828,-9999,90
GHCND:UKM00003334,MANCHESTER UK,20040829,187,113
GHCND:UKM00003334,MANCHESTER UK,20040830,182,-9999
GHCND:UKM00003334,MANCHESTER UK,20040831,184,-9999
GHCND:UKM00003334,MANCHESTER UK,20040901,199,65
GHCND:UKM00003334,MANCHESTER UK,20040902,-9999,105
GHCND:UKM00003334,MANCHESTER UK,20040903,223,130
GHCND:UKM00003334,MANCHESTER UK,20040904,237,-9999
GHCND:UKM00003334,MANCHESTER UK,20040905,245,114
GHCND:UKM00003334,MANCHESTER UK,20040907,215,-9999
GHCND:UKM00003334,MANCHESTER UK,20040908,221,86
GHCND:UKM00003334,MANCHESTER UK,20040909,-9999,99
GHCND:UKM00003334,MANCHESTER UK,20040910,194,117
GHCND:UKM00003334,MANCHESTER UK,20040912,166,-9999
GHCND:UKM00003334,MANCHESTER UK,20040913,162,-9999
GHCND:UKM00003334,MANCHESTER UK,20040914,154,97
GHCND:UKM00003334,MANCHESTER UK,20040915,160,-9999
GHCND:UKM00003334,MANCHESTER UK,20040916,170,-9999
GHCND:UKM00003334,MANCHESTER UK,20040917,182,133
GHCND:UKM00003334,MANCHESTER UK,20040918,180,-9999
GHCND:UKM00003334,MANCHESTER UK,20040919,164,83
GHCND:UKM00003334,MANCHESTER UK,20040920,165,-9999
GHCND:UKM00003334,MANCHESTER UK,20040921,-9999,107
GHCND:UKM00003334,MANCHESTER UK,20040922,155,104
GHCND:UKM00003334,MANCHESTER UK,20040924,145,-9999
GHCND:UKM00003334,MANCHESTER UK,20040925,172,80
GHCND:UKM00003334,MANCHESTER UK,20040926,185,-9999
GHCND:UKM00003334,MANCHESTER UK,20040927,163,132
GHCND:UKM00003334,MANCHESTER UK,20040928,179,-9999
GHCND:UKM00003334,MANCHESTER UK,20040929,142,-9999
GHCND:UKM00003334,MANCHESTER UK,20040930,175,-9999
GHCND:UKM00003334,MANCHESTER UK,20041001,150,98
GHCND:UKM00003334,MANCHESTER UK,20041002,161,88
GHCND:UKM00003334,MANCHESTER UK,20041003,-9999,80
GHCND:UKM00003334,MANCHESTER UK,20041005,155,84
GHCND:UKM00003334,MANCHESTER UK,20041006,150,-9999
GHCND:UKM00003334,MANCHESTER UK,20041007,-9999,55
GHCND:UKM00003334,MANCHESTER UK,20041008,142,-9999
GHCND:UKM00003334,MANCHESTER UK,20041009,131,78
GHCND:UKM00003334,MANCHESTER UK,20041010,145,85
GHCND:UKM00003334,MANCHESTER UK,20041011,132,87
GHCND:UKM00003334,MANCHESTER UK,20041012,-9999,87
GHCND:UKM00003334,MANCHESTER UK,20041013,123,-9999
GHCND:UKM00003334,MANCHESTER UK,20041014,110,-9999
GHCND:UKM00003334,MANCHESTER UK,20041015,134,67
GHCND:UKM00003334,MANCHESTER UK,20041016,-9999,75
GHCND:UKM00003334,MANCHESTER UK,20041018,131,-9999
GHCND:UKM00003334,MANCHESTER UK,20041019,114,41
GHCND:UKM00003334,MANCHESTER UK,20041020,-9999,87
GHCND:UKM00003334,MANCHESTER UK,20041022,147,78
GHCND:UKM00003334,MANCHESTER UK,20041024,162,-9999
GHCND:UKM00003334,MANCHESTER UK,20041025,112,-9999
GHCND:UKM00003334,MANCHESTER UK,20041026,124,-9999
GHCND:UKM00003334,MANCHESTER UK,20041028,151,99
GHCND:UKM00003334,MANCHESTER UK,20041029,147,98
GHCND:UKM00003334,MANCHESTER UK,20041030,145,-9999
GHCND:UKM00003334,MANCHESTER UK,20080103,20,-9999
